date,open,high,low,close,volume,amount,turnover,code,name,pct_chg
2021-08-12,11481.015784,11593.704738,11177.35219678,11202.60778,4755097,8130692626.46,0.3785,600519,贵州茅台,-3.456155384175952
2021-08-13,11202.60778,11355.069306,11129.691398,11269.16055048,3790452,6418412543.9,0.3017,600519,贵州茅台,0.5940828402366982
2021-08-16,11242.380352,11359.0465632,11169.99427096,11263.5923904,2805697,4773049794.4,0.2233,600519,贵州茅台,-0.04941060210349457
2021-08-17,11268.8954,11268.8954,10797.45784656,10838.02587,6120077,10140291982.18,0.4872,600519,贵州茅台,-3.7782485875706207
2021-08-18,10769.48447092,10890.98967838,10606.0192,10738.59444,5997026,9701556273.15,0.4774,600519,贵州茅台,-0.9174311926605339
2021-08-19,10753.31029164,10892.3817184,10606.0192,10738.39557714,4129195,6682355677.87,0.3287,600519,贵州茅台,-0.0018518518518639837
2021-08-20,10308.85179954,10589.7787331,10112.176431,10261.323576,11454454,17825198285.98,0.9118,600519,贵州茅台,-4.4426748643493275
2021-08-23,10194.24050456,10599.390438,10186.88257874,10408.41580478,7159720,11218832882.53,0.57,600519,贵州茅台,1.433462532299723
2021-08-24,10440.30015,10888.0730231,10379.11667674,10772.93142716,7259447,11703813763.5,0.5779,600519,贵州茅台,3.5021239467835086
2021-08-25,10921.81342168,11142.08718294,10891.055966,11037.02130524,5423890,9037626406.21,0.4318,600519,贵州茅台,2.4514207656997966
2021-08-26,11036.82244238,11036.82244238,10571.01933664,10572.87539,5402037,8722233200.59,0.43,600519,贵州茅台,-4.205354890631952
2021-08-27,10533.102818,10771.73825,10500.6218842,10579.70301486,3609545,5791426192.05,0.2873,600519,贵州茅台,0.06457680250784303
2021-08-30,10639.16301,10692.193106,10247.7346139,10513.216532,5158770,8098190333.41,0.4107,600519,贵州茅台,-0.6284343026133565
2021-08-31,10538.4058276,10714.3994587,10308.3877862,10327.611196,4367709,6888080926.71,0.3477,600519,贵州茅台,-1.7654476670870167
2021-09-01,10334.239958,10837.95958238,10149.2974982,10751.91825162,7731610,12370243405.19,0.6155,600519,贵州茅台,4.108472400513485
2021-09-02,10824.70205838,10891.055966,10611.91879818,10730.6399256,4283679,6939707277.23,0.341,600519,贵州茅台,-0.19790260232673829
2021-09-03,10672.43939524,11002.35287998,10486.701484,10991.94572364,5283518,8631165695.89,0.4206,600519,贵州茅台,2.4351371386212017
2021-09-06,10930.828538,11322.98609792,10779.3613263,11074.47381054,5533806,9306030671.19,0.4405,600519,贵州茅台,0.7508050801461774
2021-09-07,11010.57254486,11166.01701376,10944.086062,11063.403778,3121122,5204051657.3,0.2485,600519,贵州茅台,-0.09995989632901603
2021-09-08,11003.74492,11077.85447916,10792.15483696,10825.4312222,3306367,5428265636.13,0.2632,600519,贵州茅台,-2.1509886159376768
2021-09-09,10778.367012,10904.31349,10765.17577562,10831.92740896,1995013,3257785762.02,0.1588,600519,贵州茅台,0.06000857265322512
2021-09-10,10831.92740896,11062.0780256,10824.768346,11020.84712596,3338811,5528034093.44,0.2658,600519,贵州茅台,1.7441006560266148
2021-09-13,11036.88873,11162.835208,10871.8325562,10963.972348,2772002,4605031710.53,0.2207,600519,贵州茅台,-0.5160653923420244
2021-09-14,10997.116158,11156.206446,10957.343586,10983.858634,3376061,5638962653.7,0.2688,600519,贵州茅台,0.18137847642081262
2021-09-15,10937.4573,11003.74492,10672.30682,10710.35591388,4157005,6781755393.37,0.3309,600519,贵州茅台,-2.490042245021129
2021-09-16,10625.905486,10897.684728,10506.58777,10858.37616934,4596802,7458455126.2,0.3659,600519,贵州茅台,1.3820292868902184
2021-09-17,10738.59444,11306.0164672,10738.59444,11176.092732,5513025,9242101551.88,0.4389,600519,贵州茅台,2.9260043832070703
2021-09-22,10995.98926846,11189.350256,10838.02587,10855.85723978,3174300,5227723003.37,0.2527,600519,贵州茅台,-2.865361803084221
2021-09-23,10857.912156,10976.43442056,10772.26855096,10838.02587,3034181,4964210090.5,0.2415,600519,贵州茅台,-0.16425575047781527
2021-09-24,10791.624536,11401.33806476,10791.624536,11229.122828,6953660,11756596091.11,0.5535,600519,贵州茅台,3.6085626911315005
2021-09-27,11600.3335,12352.0351108,11600.3335,12296.35351,12686892,23270689701.97,1.0099,600519,贵州茅台,9.50413223140496
2021-09-28,12249.952176,12329.49732,11898.62779,12078.00208972,4922105,8973408813.24,0.3918,600519,贵州茅台,-1.7757412398921923
2021-09-29,11991.430458,12230.13217762,11838.3060558,12064.34684,4329065,7870151768.17,0.3446,600519,贵州茅台,-0.11305884548258316
2021-09-30,12052.28249316,12264.66802764,11954.3093908,12130.63446,4053929,7411735790.23,0.3227,600519,贵州茅台,0.5494505494505475
2021-10-08,12080.38844404,12448.815036,11979.69754926,12194.2705752,4745196,8780381117.96,0.3777,600519,贵州茅台,0.5245901639344241
2021-10-11,12193.67398662,12527.6973038,12137.32950962,12376.69410544,3767557,7040475326.66,0.2999,600519,贵州茅台,1.4959773863883363
2021-10-12,12369.269892,12442.186274,12212.96368404,12402.34741438,3060642,5688160837.06,0.2436,600519,贵州茅台,0.20727109130640464
2021-10-13,12395.78494,12925.7544619,12342.754844,12792.8477838,5014261,9625769126.63,0.3992,600519,贵州茅台,3.1486004735461037
2021-10-14,12786.41788466,12871.7300516,12568.132752,12667.564182,2662255,5097602232.37,0.2119,600519,贵州茅台,-0.9793253536452662
2021-10-15,12529.0230562,12793.44437238,12529.0230562,12707.13789114,2856078,5452953878.98,0.2274,600519,贵州茅台,0.31240188383045986
2021-10-18,12515.102656,12515.102656,11845.597694,11931.7716,6965202,12651498606.59,0.5545,600519,贵州茅台,-6.101816929842407
2021-10-19,11931.7716,12188.9675656,11930.97614856,12012.50992116,4031456,7330114082.02,0.3209,600519,贵州茅台,0.676666666666681
2021-10-20,12150.520746,12261.8839476,11971.61045962,12203.550842,2866339,5246404614.98,0.2282,600519,贵州茅台,1.5903497445066028
2021-10-21,12204.2137182,12329.49732,12124.005698,12223.437128,2301870,4238584293.96,0.1832,600519,贵州茅台,0.16295491580662347
2021-10-22,12296.35351,12733.91808962,12289.724748,12601.276562,3596260,6794850055.72,0.2863,600519,贵州茅台,3.0911062906724407
2021-10-25,12462.07256,12495.28265762,12316.239796,12415.87008886,3246133,6076219947.62,0.2584,600519,贵州茅台,-1.4713308784849999
2021-10-26,12356.21123086,12455.37751038,12223.437128,12336.4575201,2113026,3934223713.92,0.1682,600519,贵州茅台,-0.6396053453495032
2021-10-27,12278.4558526,12318.2284246,11932.4344762,12057.718078,3464729,6302270905.08,0.2758,600519,贵州茅台,-2.2594771768625344
2021-10-28,12098.8164024,12221.97880036,11945.029124,12100.73874338,2949093,5383196101.39,0.2348,600519,贵州茅台,0.35678944474986096
2021-10-29,12097.49065,12249.952176,12017.945506,12104.64971296,2877586,5266898950.19,0.2291,600519,贵州茅台,0.032320089400661445
2021-11-01,11799.19636,12106.1080406,11666.62112,11951.657886,4168998,7486936394.48,0.3319,600519,贵州茅台,-1.2639095767983721
2021-11-02,11909.8966854,12224.89545564,11852.226456,11962.52905568,3250024,5875341368.84,0.2587,600519,贵州茅台,0.09095951192454876
2021-11-03,11931.7716,11997.92664476,11674.50934678,11699.76493,2782931,4958314535.25,0.2215,600519,贵州茅台,-2.196559978721513
2021-11-04,11785.54111028,12037.831792,11729.06405804,11959.6124004,3113043,5592211730.83,0.2478,600519,贵州茅台,2.2209631728045354
2021-11-05,11959.67868802,12229.99960238,11959.67868802,12063.94911428,2707723,4956331383.2,0.2155,600519,贵州茅台,0.8724088238554417
2021-11-08,12064.34684,12135.9374696,11945.3605621,12065.0097162,1770572,3220439333.62,0.1409,600519,贵州茅台,0.008791498620830396
2021-11-09,12064.21426476,12116.51519694,11812.453884,11865.55026762,2735192,4915170027.86,0.2177,600519,贵州茅台,-1.6532058678094708
2021-11-10,11865.55026762,11898.62779,11500.90207,11626.78226038,3534877,6204803249.65,0.2814,600519,贵州茅台,-2.0122792610097084
2021-11-11,11619.75577266,11730.2572352,11543.989023,11730.2572352,2265187,3987243284.9,0.1803,600519,贵州茅台,0.889970866424572
2021-11-12,11785.938836,11832.6716081,11710.76867492,11757.96546036,1760663,3124400971.84,0.1402,600519,贵州茅台,0.23621157323687747
2021-11-15,11757.30258416,11825.711408,11600.3335,11674.17790868,2494735,4410975373.31,0.1986,600519,贵州茅台,-0.7126024647926998
2021-11-16,11719.651216,12051.089316,11699.76493,11984.801696,3352624,6033536262.21,0.2669,600519,贵州茅台,2.660776542466814
2021-11-17,11964.91541,12067.661221,11865.55026762,11898.62779,2450546,4411450908.49,0.1951,600519,贵州茅台,-0.7190265486725633
2021-11-18,11807.28344964,11978.172934,11732.90874,11878.741504,1952089,3485674964.21,0.1554,600519,贵州茅台,-0.16713091922005985
2021-11-19,11893.25849278,12256.580938,11853.5522084,12120.09472842,3115559,5699883799.68,0.248,600519,贵州茅台,2.0318080357142776
2021-11-22,12256.580938,12654.306658,12249.952176,12291.51451374,4257268,7994018410.01,0.3389,600519,贵州茅台,1.4143436100218176
2021-11-23,12276.467224,12707.336754,12276.467224,12570.98311966,4578220,8676297615.55,0.3645,600519,贵州茅台,2.2736710403555183
2021-11-24,12594.6478,13032.146092,12574.761514,12866.427042,5451235,10555736753.38,0.4339,600519,贵州茅台,2.3502053859093097
2021-11-25,12945.972186,13166.0470844,12901.2280425,12966.05733486,3975288,7803035266.46,0.3165,600519,贵州茅台,0.7743431221020058
2021-11-26,13024.39044046,13038.774854,12760.36685,12866.49332962,3265557,6337346210.94,0.26,600519,贵州茅台,-0.7678818832021927
2021-11-29,12992.37352,13191.23638,12933.24496296,13158.09257,4239934,8372476082.52,0.3375,600519,贵州茅台,2.2663458714792917
2021-11-30,13160.7440748,13190.5735038,12776.938755,12798.61480674,3692487,7192172533.06,0.2939,600519,贵州茅台,-2.7319899244332535
2021-12-01,12926.0859,12992.0420819,12720.72685324,12813.33065838,2625440,5071457098.18,0.209,600519,贵州茅台,0.11498003387249156
2021-12-02,12859.79828,12874.0501183,12724.5715352,12820.025708,2042182,3939731543.19,0.1626,600519,贵州茅台,0.05225065830656295
2021-12-03,12806.768184,13182.08868844,12800.4708601,13071.12321256,3581839,7045848179.87,0.2851,600519,贵州茅台,1.9586349534643333
2021-12-06,13144.835046,13191.23638,12926.0859,13040.7634826,3106388,6122543819.18,0.2473,600519,贵州茅台,-0.23226565511086372
2021-12-07,13129.85404388,13177.11711694,12904.40984826,12964.99673294,3697989,7286659622.07,0.2944,600519,贵州茅台,-0.5809993391958423
2021-12-08,13024.72187856,13555.81829,12926.0859,13542.560766,6104807,12285101988.37,0.486,600519,贵州茅台,4.454795052840943
2021-12-09,13621.70818428,14032.55885304,13555.81829,13831.2433511,6423918,13404724467.36,0.5114,600519,贵州茅台,2.1316691140479627
2021-12-10,13655.24972,13892.42682436,13628.734672,13854.11258,4314822,8944582264.84,0.3435,600519,贵州茅台,0.1653447077712089
2021-12-13,14278.353348,14450.70116,14039.717916,14041.0436684,6580656,14139012289.88,0.5239,600519,贵州茅台,1.3492822966507
2021-12-14,14041.0436684,14370.4931398,13920.4002,14251.8383,4044941,8673733690.92,0.322,600519,贵州茅台,1.501274667170227
2021-12-15,14199.8025183,14350.9382919,14086.25182524,14152.40687,3007827,6444715085.83,0.2394,600519,贵州茅台,-0.6976744186046435
2021-12-16,14019.83163,14212.3971661,13829.12214726,14046.28039038,3721136,7865499277.85,0.2962,600519,贵州茅台,-0.7498829039812693
2021-12-17,13923.714581,13973.430296,13496.159432,13593.6022334,4840318,9988869784.79,0.3853,600519,贵州茅台,-3.2227617874553305
2021-12-20,13593.6022334,13825.34375292,13529.303242,13648.35580752,3225769,6654596507.97,0.2568,600519,贵州茅台,0.40278929146144726
2021-12-21,13555.81829,13715.77031706,13342.57101646,13510.7427084,2628589,5354186590.18,0.2092,600519,贵州茅台,-1.0082760228464882
2021-12-22,13522.67448,13675.136006,13522.67448,13575.704576,1743079,3570928372.49,0.1388,600519,贵州茅台,0.48081640663331093
2021-12-23,13608.848386,14052.97544,13423.24305,14052.97544,3909854,8126298013.23,0.3112,600519,贵州茅台,3.515625
2021-12-24,14244.41408656,14695.70020352,14244.41408656,14544.10041658,5612959,12295953399.53,0.4468,600519,贵州茅台,3.4948113207547093
2021-12-27,14371.156016,14371.156016,13999.945344,14131.32740684,3755590,8020677686.43,0.299,600519,贵州茅台,-2.838078656755194
2021-12-28,14139.149346,14288.296491,14030.4376492,14173.48633316,2765070,5901940632.95,0.2201,600519,贵州茅台,0.29833663254872356
2021-12-29,14251.8383,14280.0105385,13529.303242,13529.303242,5404902,11195625154.37,0.4303,600519,贵州茅台,-4.544986857982025
2021-12-30,13529.303242,13847.35124276,13443.129336,13754.68115,3526136,7272866656.61,0.2807,600519,贵州茅台,1.66585007349338
2021-12-31,13721.53734,13741.29105076,13443.129336,13588.9621,2966491,6061415343.62,0.2361,600519,贵州茅台,-1.2048192771084265
2022-01-04,13622.10591,13714.5771399,13350.326668,13597.11547726,3384262,6913653122.1,0.2694,600519,贵州茅台,0.05999999999999339
2022-01-05,13555.81829,13688.39353,13376.841716,13416.614288,2839551,5774992117.19,0.226,600519,贵州茅台,-1.327496185215693
2022-01-06,13403.42305162,13496.159432,12849.92142462,13139.66461164,5179475,10226933846.73,0.4123,600519,贵州茅台,-2.064229249011862
2022-01-07,13091.80495,13183.81216656,12855.29072184,12873.055804,2981669,5831695310.91,0.2374,600519,贵州茅台,-2.029038149145912
2022-01-10,12780.31942362,13105.062474,12710.9825731,13032.146092,2962670,5792738145.05,0.2358,600519,贵州茅台,1.2358393408856916
2022-01-11,12912.828376,13025.51733,12801.26631154,12863.4440991,2227664,4332180603.54,0.1773,600519,贵州茅台,-1.294506612410995
2022-01-12,12912.828376,13116.9942456,12912.828376,13038.774854,2747410,5384359627.75,0.2187,600519,贵州茅台,1.3630156398959148
2022-01-13,13024.32415284,13045.33732838,12366.35323672,12444.77149118,5674735,10781720543.51,0.4517,600519,贵州茅台,-4.555668530757496
2022-01-14,12444.77149118,12548.246466,12349.383606,12375.898654,2932164,5506186026.03,0.2334,600519,贵州茅台,-0.5534278972403106
2022-01-17,12382.527416,12450.8036646,12166.03204908,12340.16962682,2735382,5074077664.85,0.2178,600519,贵州茅台,-0.28869844670595946
2022-01-18,12340.63364016,12653.3123437,12276.467224,12543.40746974,3121577,5906705861.19,0.2485,600519,贵州茅台,1.6469615010662908
2022-01-19,12720.594278,12720.594278,12520.93596656,12674.192944,2637094,5026993463.36,0.2099,600519,贵州茅台,1.042663044914316
2022-01-20,12700.707992,13124.88247238,12700.707992,13055.47933424,3401391,6665294953.73,0.2708,600519,贵州茅台,3.0083682008368307
2022-01-21,12992.37352,13214.37075938,12932.78094962,13158.02628238,3081258,6091427695.41,0.2453,600519,贵州茅台,0.7854705715098165
2022-01-24,12959.22971,13151.463808,12803.05607728,12927.4116524,2398580,4685441775.05,0.1909,600519,贵州茅台,-1.7526536657615388
2022-01-25,12879.684566,13032.146092,12800.139422,12879.684566,2551012,4971078497.88,0.2031,600519,贵州茅台,-0.3691929032919705
2022-01-26,12873.32095448,13052.032378,12720.594278,12959.22971,2390513,4655706528.07,0.1903,600519,贵州茅台,0.6176016469377155
2022-01-27,13264.21904962,13329.24720484,12939.343424,13025.51733,4266516,8450329057.76,0.3396,600519,贵州茅台,0.5115089514066584
2022-01-28,12959.22971,13045.403616,12462.13884762,12508.473894,4102011,7889492895.47,0.3265,600519,贵州茅台,-3.969465648854964
2022-02-07,12601.21027438,12684.53381272,12263.2097,12382.26226552,3515042,6601799703.31,0.2798,600519,贵州茅台,-1.009009009009021
2022-02-08,12388.36072656,12414.80948694,11865.48398,12190.293318,4171306,7585130458.71,0.3321,600519,贵州茅台,-1.5503543973104272
2022-02-09,12190.88990658,12647.677896,12110.54931114,12568.00017676,3388479,6346699783.61,0.2697,600519,贵州茅台,3.0984230560087145
2022-02-10,12594.6478,12633.7574958,12312.19625118,12415.671226,2303183,4315456867.57,0.1833,600519,贵州茅台,-1.212038101667745
2022-02-11,12309.611034,12599.88452198,12203.550842,12263.01083714,3374649,6296909575.46,0.2686,600519,贵州茅台,-1.2295782167645486
2022-02-14,12196.92208,12442.186274,12179.09071022,12386.96868654,2019587,3762313349.46,0.1608,600519,贵州茅台,1.0108272026032816
2022-02-15,12387.8304256,12667.564182,12322.868558,12532.47001244,2710586,5131842112.34,0.2158,600519,贵州茅台,1.1746322250584695
2022-02-16,12594.6478,12641.049134,12515.102656,12545.2635231,1458685,2769034315.56,0.1161,600519,贵州茅台,0.10208291459943286
2022-02-17,12598.69134482,12670.74598776,12468.701322,12508.40760638,1821366,3450265031.67,0.145,600519,贵州茅台,-0.29378351958997406
2022-02-18,12446.36239406,12647.54532076,12367.01611292,12641.049134,1938549,3670339742.13,0.1543,600519,贵州茅台,1.0604189741334036
2022-02-21,12594.6478,12640.3862578,12388.8247399,12442.11998638,2081573,3920377358.24,0.1657,600519,贵州茅台,-1.5736759307813486
2022-02-22,12329.56360762,12336.126082,11931.90417524,11983.93995694,5229881,9473992638.0,0.4163,600519,贵州茅台,-3.6824916488633397
2022-02-23,12007.40577442,12157.149508,11932.30190096,12110.81446162,2811161,5118197819.78,0.2238,600519,贵州茅台,1.0587044422442071
2022-02-24,11984.801696,12024.50798038,11587.7388522,11693.86533182,6535925,11578557074.65,0.5203,600519,贵州茅台,-3.4427835644030513
2022-02-25,11766.05255,11986.65774936,11766.05255,11925.54056372,3897913,6999524161.07,0.3103,600519,贵州茅台,1.9811689747238015
2022-02-28,11845.99541972,11911.885314,11713.022454,11868.1354848,2892303,5158148352.0,0.2302,600519,贵州茅台,-0.4813624892999746
2022-03-01,11945.029124,12353.16200034,11945.029124,12319.42160176,4737930,8721229312.0,0.3772,600519,贵州茅台,3.802502234137628
2022-03-02,12196.92208,12269.77217438,12097.49065,12229.27043856,2007448,3690612336.0,0.1598,600519,贵州茅台,-0.731780810124405
2022-03-03,12235.3688996,12264.8668905,11891.999028,11931.7716,3154693,5703580672.0,0.2511,600519,贵州茅台,-2.4326785481982527
2022-03-04,11746.166264,11884.64110218,11634.1401862,11802.510741,3104703,5509157632.0,0.2472,600519,贵州茅台,-1.0833333333333361
2022-03-07,11667.9468724,11719.651216,11294.0846956,11315.296734,4915581,8487507456.0,0.3913,600519,贵州茅台,-4.128053917438923
2022-03-08,11666.48854476,11843.34391492,11481.015784,11621.5455384,5721546,10087484416.0,0.4555,600519,贵州茅台,2.706502636203867
2022-03-09,11693.7990442,11964.91541,11408.82856582,11793.76077516,5643442,10018589952.0,0.4492,600519,贵州茅台,1.4818617385352617
2022-03-10,11984.801696,12070.975602,11872.112742,11894.84939566,3646178,6587438848.0,0.2903,600519,贵州茅台,0.8571364336379617
2022-03-11,11706.393692,11779.310074,11388.74341696,11726.34626562,4772677,8335618304.0,0.3799,600519,贵州茅台,-1.4166058302636397
2022-03-14,11467.75826,11600.3335,11268.8954,11268.8954,4900661,8416841984.0,0.3901,600519,贵州茅台,-3.9010520008366356
2022-03-15,10937.4573,11169.46397,10625.905486,10625.905486,8905587,14567142656.0,0.7089,600519,贵州茅台,-5.705882352941172
2022-03-16,10831.397108,11162.1723318,10559.617866,11102.8449119,7759281,12753010176.0,0.6177,600519,贵州茅台,4.488459139114154
2022-03-17,11401.47064,11633.47731,11346.18676492,11402.4649543,6835196,11843531776.0,0.5441,600519,贵州茅台,2.698588017552761
2022-03-18,11388.213116,11567.18969,11217.72135736,11320.53345598,3834868,6564085393.78,0.3053,600519,贵州茅台,-0.7185419876173604
2022-03-21,11427.985688,11438.9231453,11235.81787762,11297.3990766,2787716,4763083282.92,0.2219,600519,贵州茅台,-0.20435767863729026
2022-03-22,11427.19023656,11427.19023656,11178.28022346,11235.75159,2105404,3578291198.34,0.1676,600519,贵州茅台,-0.5456785777152029
2022-03-23,11302.03921,11732.90874,11249.009114,11614.85048878,5806739,10096341448.23,0.4622,600519,贵州茅台,3.374041297935104
2022-03-24,11520.788356,11534.04588,11383.9044207,11407.63538866,2581532,4457504429.6,0.2055,600519,贵州茅台,-1.7840530992643489
2022-03-25,11348.440544,11494.273308,11169.46397,11202.60778,2970866,5054831352.2,0.2365,600519,贵州茅台,-1.7972840266600065
2022-03-28,10771.73825,11035.5629776,10632.534248,11009.0479296,5754164,9392008017.02,0.4581,600519,贵州茅台,-1.7278106508875846
2022-03-29,11013.688063,11212.550923,11013.688063,11050.146254,2593498,4343365463.71,0.2065,600519,贵州茅台,0.3733140655105993
2022-03-30,11255.637876,11468.4211362,11235.75159,11468.4211362,4243343,7276379090.56,0.3378,600519,贵州茅台,3.7852429514097397
2022-03-31,11401.47064,11524.7656132,11327.2285056,11394.841878,2517386,4338022921.71,0.2004,600519,贵州茅台,-0.6415814114791196
2022-04-01,11467.36053428,11885.370266,11412.67324778,11799.26264762,4486191,7936957251.77,0.3571,600519,贵州茅台,3.5491564863292746
2022-04-06,11620.219786,11857.06545226,11620.219786,11699.76493,2781977,4910792426.08,0.2215,600519,贵州茅台,-0.843253689586021
2022-04-07,11653.363596,11832.34017,11600.9963762,11699.76493,2019571,3568182341.31,0.1608,600519,贵州茅台,0.0
2022-04-08,11719.651216,11856.8665894,11709.97322348,11825.711408,2294132,4081618542.86,0.1826,600519,贵州茅台,1.076487252124636
2022-04-11,11732.90874,11732.90874,11308.86683486,11401.47064,4386359,7568782591.47,0.3492,600519,贵州茅台,-3.58744394618834
2022-04-12,11461.129498,11852.02759314,11321.925496,11812.453884,4162956,7284546260.78,0.3314,600519,贵州茅台,3.604651162790695
2022-04-13,11713.022454,11898.62779,11607.49256296,11726.279978,3114766,5534915752.96,0.248,600519,贵州茅台,-0.7295173961840651
2022-04-14,11852.226456,12169.7441558,11800.5221124,11991.430458,3764986,6834657201.49,0.2997,600519,贵州茅台,2.2611644997173608
2022-04-15,11946.3548764,12051.089316,11904.52738818,11971.47788438,2104113,3800797635.05,0.1675,600519,贵州茅台,-0.16639027086788882
2022-04-18,11806.68686106,11918.514076,11719.651216,11870.91956484,1979315,3525102976.54,0.1576,600519,贵州茅台,-0.8399825026716656
2022-04-19,11931.7716,12150.45445838,11769.366931,11867.4726086,2420476,4359851980.1,0.1927,600519,贵州茅台,-0.029036977474017345
2022-04-20,11942.97420778,12064.34684,11724.15877416,11911.885314,2415572,4342043328.48,0.1923,600519,贵州茅台,0.3742389543651914
2022-04-21,11866.8097324,11971.544172,11732.90874,11799.06378476,2895261,5160788004.08,0.2305,600519,贵州茅台,-0.9471341124095756
2022-04-22,11686.507406,11851.43100456,11667.81429716,11752.795026,2789975,4955360846.23,0.2221,600519,贵州茅台,-0.3921392375195176
2022-04-25,11600.3335,11775.995693,11282.152924,11321.925496,5365802,9352986851.61,0.4271,600519,贵州茅台,-3.6661026508742256
2022-04-26,11290.96917746,11593.57216276,11268.8954,11484.19758976,4456396,7692845225.54,0.3548,600519,贵州茅台,1.4332552693208545
2022-04-27,11713.81790544,11998.05922,11713.81790544,11898.09748904,5740244,10289893014.2,0.457,600519,贵州茅台,3.6040820096047144
2022-04-28,11885.370266,12230.06589,11842.283313,12163.77827,4401006,8038681950.1,0.3503,600519,贵州茅台,2.2329686002718896
2022-04-29,12170.407032,12256.580938,12004.55540676,12119.89586556,3488527,6384066536.99,0.2777,600519,贵州茅台,-0.36076294277930243
2022-05-05,12130.63446,12395.78494,12123.87312276,12177.035794,3366094,6235017580.16,0.268,600519,贵州茅台,0.47145560550869714
2022-05-06,12031.13674238,12057.718078,11805.825122,11885.370266,2859618,5138176680.32,0.2276,600519,贵州茅台,-2.39520958083832
2022-05-09,11799.19636,11799.19636,11520.788356,11613.591024,3035182,5324616273.09,0.2416,600519,贵州茅台,-2.286670384829903
2022-05-10,11401.47064,11832.07501952,11302.10549762,11707.65315678,4011919,7018451096.9,0.3194,600519,贵州茅台,0.8099315068493151
2022-05-11,11633.47731,11855.40826176,11613.591024,11719.651216,3031267,5372950032.7,0.2413,600519,贵州茅台,0.10248048058250081
2022-05-12,11620.219786,11785.938836,11600.3335,11684.31991454,2203823,3888480084.0,0.1754,600519,贵州茅台,-0.3014705882352975
2022-05-13,11799.19636,11918.11635028,11706.393692,11787.52973888,2073052,3690141230.79,0.165,600519,贵州茅台,0.8833190557506532
2022-05-16,11911.885314,11911.885314,11551.74467454,11653.363596,2776531,4881208652.71,0.221,600519,贵州茅台,-1.1382040669426052
2022-05-17,11732.11328856,11766.05255,11633.47731,11719.651216,2014474,3557048801.41,0.1604,600519,贵州茅台,0.5688282138794243
2022-05-18,11757.17000892,11758.89348704,11554.06474124,11673.249882,2485044,4362486906.87,0.1978,600519,贵州茅台,-0.39592760180995334
2022-05-19,11567.18969,11646.734834,11527.417118,11640.106072,1977626,3459059182.46,0.1574,600519,贵州茅台,-0.28392958546280544
2022-05-20,11666.55483238,11939.3946763,11613.591024,11931.83788762,4194960,7493460271.98,0.3339,600519,贵州茅台,2.506264236902056
2022-05-23,11931.7716,11957.55748418,11746.166264,11805.825122,2215713,3950856593.62,0.1764,600519,贵州茅台,-1.0561052438597618
2022-05-24,11838.968932,11845.597694,11636.791691,11666.62112,2734222,4824599922.43,0.2177,600519,贵州茅台,-1.179112857944975
2022-05-25,11701.55469574,11746.166264,11580.447214,11636.85797862,2238869,3929477101.94,0.1782,600519,贵州茅台,-0.25511363636362416
2022-05-26,11673.249882,11673.249882,11467.75826,11552.6064136,2805344,4888109192.13,0.2233,600519,贵州茅台,-0.7240061292729805
2022-05-27,11666.55483238,11799.19636,11620.28607362,11634.53791192,2511958,4436904895.65,0.2,600519,贵州茅台,0.7092035804452612
2022-05-30,11706.393692,11869.1297991,11706.393692,11788.65662842,3446569,6135631304.04,0.2744,600519,贵州茅台,1.324665557555993
2022-05-31,11764.52793474,12030.5401538,11712.88987876,11958.48551086,4075082,7329201058.43,0.3244,600519,贵州茅台,1.4406126821149279
2022-06-01,11945.029124,12029.74470236,11792.567598,11853.8836465,2176001,3897858998.89,0.1732,600519,贵州茅台,-0.8747082919907112
2022-06-02,11852.02759314,11903.9307996,11799.19636,11838.968932,1691473,3019718031.75,0.1347,600519,贵州茅台,-0.12582133370614423
2022-06-06,11865.48398,11898.62779,11653.363596,11852.226456,3674126,6535329351.79,0.2925,600519,贵州茅台,0.11198208286673506
2022-06-07,11826.63943468,12097.49065,11734.96365622,12050.4264398,3504859,6356031009.17,0.279,600519,贵州茅台,1.6722595078299651
2022-06-08,12097.49065,12475.330084,12097.49065,12366.6183872,4435381,8236953845.7,0.3531,600519,贵州茅台,2.6239067055393583
2022-06-09,12409.042464,12517.4227227,12256.580938,12283.095986,2632902,4897066622.16,0.2096,600519,贵州茅台,-0.6753859348198943
2022-06-10,12230.13217762,12641.049134,12163.77827,12598.6250572,4734462,8882462597.88,0.3769,600519,贵州茅台,2.5688073394495525
2022-06-13,12528.36018,12541.617704,12250.48247696,12302.982272,3675518,6847248995.14,0.2926,600519,贵州茅台,-2.3466273808271154
2022-06-14,12157.149508,12431.71283004,12143.891984,12402.413702,2941623,5467949347.61,0.2342,600519,贵州茅台,0.8081896551724199
2022-06-15,12395.78494,12627.79161,12349.31731838,12429.5916262,3366362,6354869099.95,0.268,600519,贵州茅台,0.21913415285943483
2022-06-16,12558.78619758,12645.22525406,12431.11624146,12442.186274,2688670,5087605390.52,0.214,600519,贵州茅台,0.10132792917711964
2022-06-17,12449.41162458,12939.343424,12449.41162458,12932.714662,5054161,9749530915.53,0.4023,600519,贵州茅台,3.9424613745338455
2022-06-20,12926.0859,13058.66114,12793.51066,12873.18837924,3497478,6802792459.37,0.2784,600519,贵州茅台,-0.4602767811378805
2022-06-21,12919.457138,13038.70856638,12780.253136,12897.84737388,2371702,4617805127.24,0.1888,600519,贵州茅台,0.1915531250965552
